time,FLOW,TEMP,SALT,OXY_oxy
2014-12-26,0.021,4.8908,0,376.7377
2014-12-27,0.0202,5.7451,0,368.5489
2014-12-28,0.0195,6.9703,0,357.3253
2014-12-29,0.0215,6.4395,0,362.1148
2014-12-30,0.032,4.8253,0,377.3785
2014-12-31,0.0909,3.803,0,387.6226
2015-01-01,0.0903,3.6461,0,389.2363
2015-01-02,0.0889,4.2669,0,382.9168
2015-01-03,0.0895,4.4319,0,381.2661
2015-01-04,0.0896,5.204,0,373.7004
2015-01-05,0.0895,3.9118,0,386.5106
2015-01-06,0.0881,3.4548,0,391.2201
2015-01-07,0.0907,2.2991,0,403.5713
2015-01-08,0.0904,0.9386,0,418.965
2015-01-09,0.086,1.5592,0,411.8248
2015-01-10,0.087,1.1477,0,416.5366
2015-01-11,0.0851,1.6662,0,410.613
2015-01-12,0.0858,2.721,0,398.9868
2015-01-13,0.085,2.5283,0,401.0696
2015-01-14,0.0856,2.2642,0,403.9544
2015-01-15,0.0853,2.3134,0,403.4137
2015-01-16,0.0845,2.5824,0,400.4835
2015-01-17,0.0836,2.7261,0,398.9319
2015-01-18,0.0829,3.2429,0,393.4365
2015-01-19,0.0828,3.3709,0,392.0948
2015-01-20,0.0832,3.7129,0,388.5481
2015-01-21,0.0821,3.8448,0,387.1949
2015-01-22,0.0828,3.6665,0,389.0267
2015-01-23,0.084,3.4748,0,391.0119
2015-01-24,0.0859,3.5626,0,390.1003
2015-01-25,0.0834,3.7457,0,388.2107
2015-01-26,0.0839,3.8314,0,387.3324
2015-01-27,0.0858,2.6308,0,399.9595
2015-01-28,0.0809,2.1898,0,404.7728
2015-01-29,0.0639,2.4868,0,401.5212
2015-01-30,0.0569,2.6121,0,400.1622
2015-01-31,0.0506,1.8819,0,408.1908
2015-02-01,0.0433,3.0466,0,395.5095
2015-02-02,0.0455,3.3927,0,391.8674
2015-02-03,0.0458,1.8904,0,408.0954
2015-02-04,0.039,2.7036,0,399.1741
2015-02-05,0.0409,2.1619,0,405.0807
2015-02-06,0.0371,1.2344,0,415.5368
2015-02-07,0.0322,2.6033,0,400.2568
2015-02-08,0.0308,3.9571,0,386.0489
2015-02-09,0.0306,5.3768,0,372.042
2015-02-10,0.032,4.7108,0,378.5027
2015-02-11,0.0311,3.8357,0,387.2876
2015-02-12,0.0312,3.3054,0,392.7805
2015-02-13,0.0331,1.1122,0,416.9476
2015-02-14,0.0306,1.7628,0,409.5254
2015-02-15,0.0428,0.2575,0,427.0407
2015-02-16,0.0379,0.19,0,427.8549
2015-02-17,0.043,0.4916,0,424.237
2015-02-18,0.0329,0.9038,0,419.3726
2015-02-19,0.0353,0.3435,0,426.0065
2015-02-20,0.0307,0.33,0,426.169
2015-02-21,0.0338,0.4869,0,424.2928
2015-02-22,0.0385,1.76,0,409.557
2015-02-23,0.0372,2.1235,0,405.5042
2015-02-24,0.0354,1.2862,0,414.9402
2015-02-25,0.0335,1.8776,0,408.2386
2015-02-26,0.0338,2.1941,0,404.7257
2015-02-27,0.0334,2.0728,0,406.0657
2015-02-28,0.033,1.4854,0,412.6629
2015-03-01,0.0323,2.1232,0,405.5076
2015-03-02,0.0355,3.4522,0,391.2472
2015-03-03,0.0354,2.6454,0,399.802
2015-03-04,0.0443,3.8426,0,387.2173
2015-03-05,0.0883,2.8927,0,397.1467
2015-03-06,0.0997,2.3135,0,403.4125
2015-03-07,0.0921,3.1299,0,394.6275
2015-03-08,0.0887,4.0245,0,385.3638
2015-03-09,0.0881,4.6393,0,379.2084
2015-03-10,0.0866,4.8027,0,377.6001
2015-03-11,0.0855,5.1727,0,374.0016
2015-03-12,0.0823,5.1133,0,374.5751
2015-03-13,0.0793,4.5992,0,379.6048
2015-03-14,0.0845,5.4619,0,371.2299
2015-03-15,0.0857,6.1251,0,365.0037
2015-03-16,0.0811,6.7856,0,358.9792
2015-03-17,0.0783,7.3044,0,354.3669
2015-03-18,0.0723,6.5517,0,361.0934
2015-03-19,0.0654,6.0432,0,365.7626
2015-03-20,0.0747,6.3446,0,362.9827
2015-03-21,0.0704,7.8005,0,350.0507
2015-03-22,0.064,8.4902,0,344.2007
2015-03-23,0.0581,8.5891,0,343.3761
2015-03-24,0.055,8.5034,0,344.0901
2015-03-25,0.0535,8.3472,0,345.3997
2015-03-26,0.0571,10.6499,0,326.9424
2015-03-27,0.093,9.0742,0,339.3793
2015-03-28,0.093,7.185,0,355.4192
2015-03-29,0.0851,7.2171,0,355.1358
2015-03-30,0.0811,8.4104,0,344.8687
2015-03-31,0.0772,9.0077,0,339.922
2015-04-01,0.0691,9.5522,0,335.5197
2015-04-02,0.0628,10.4374,0,328.5726
2015-04-03,0.0604,11.7002,0,319.0907
2015-04-04,0.0593,11.1022,0,323.5199
2015-04-05,0.0517,10.3975,0,328.8802
2015-04-06,0.0462,11.9332,0,317.3938
2015-04-07,0.0514,13.2828,0,307.8728
2015-04-08,0.0531,14.4351,0,300.138
2015-04-09,0.0656,14.3194,0,300.8991
2015-04-10,0.0644,14.2483,0,301.368
2015-04-11,0.0593,13.7042,0,305.0036
2015-04-12,0.0545,13.3441,0,307.4527
2015-04-13,0.0537,14.3117,0,300.9499
2015-04-14,0.0625,14.7313,0,298.2058
2015-04-15,0.0737,13.7032,0,305.01
2015-04-16,0.0727,13.3611,0,307.3358
2015-04-17,0.0742,15.1717,0,295.3732
2015-04-18,0.0711,16.5672,0,286.7072
2015-04-19,0.0787,16.0444,0,289.9
2015-04-20,0.126,15.2083,0,295.1395
2015-04-21,0.0979,14.6412,0,298.7907
2015-04-22,0.0931,14.3769,0,300.5205
2015-04-23,0.0903,13.5394,0,306.1201
2015-04-24,0.0891,13.0878,0,309.2169
2015-04-25,0.0889,12.3716,0,314.2447
2015-04-26,0.0901,11.9534,0,317.2474
2015-04-27,0.0888,12.2715,0,314.959
2015-04-28,0.087,12.8116,0,311.1391
2015-04-29,0.0855,13.802,0,304.3444
2015-04-30,0.0846,14.3232,0,300.8737
2015-05-01,0.088,13.9124,0,303.6033
2015-05-02,0.0852,14.3287,0,300.8373
2015-05-03,0.0829,15.1286,0,295.6478
2015-05-04,0.0808,16.356,0,287.9891
2015-05-05,0.0794,17.6368,0,280.3678
2015-05-06,0.0756,18.5399,0,275.2073
2015-05-07,0.0724,19.0932,0,272.1286
2015-05-08,0.0698,19.5709,0,269.5198
2015-05-09,0.0654,20.0966,0,266.7003
2015-05-10,0.0621,20.4206,0,264.988
2015-05-11,0.06,21.0454,0,261.7414
2015-05-12,0.0574,21.2425,0,260.7319
2015-05-13,0.0525,18.8926,0,273.2377
2015-05-14,0.0486,17.5455,0,280.8988
2015-05-15,0.047,18.3531,0,276.2605
2015-05-16,0.0474,19.6629,0,269.0225
2015-05-17,0.0462,20.577,0,264.1689
2015-05-18,0.0506,20.8859,0,262.5634
2015-05-19,0.0525,21.2554,0,260.666
2015-05-20,0.048,20.0946,0,266.7108
2015-05-21,0.0462,18.4245,0,275.8573
2015-05-22,0.045,17.2871,0,282.4126
2015-05-23,0.0422,17.5275,0,281.0039
2015-05-24,0.0406,18.3769,0,276.1262
2015-05-25,0.0388,19.1726,0,271.692
2015-05-26,0.0377,19.9697,0,267.376
2015-05-27,0.0367,20.87,0,262.6458
2015-05-28,0.0354,21.1655,0,261.1254
2015-05-29,0.0338,21.3962,0,259.9492
2015-05-30,0.0329,21.5897,0,258.9703
2015-05-31,0.0331,21.7387,0,258.2204
2015-06-01,0.0377,21.7692,0,258.0678
2015-06-02,0.0457,21.4554,0,259.6491
2015-06-03,0.0619,20.0835,0,266.7695
2015-06-04,0.0619,19.7245,0,268.6907
2015-06-05,0.0595,20.1122,0,266.6173
2015-06-06,0.0548,21.0928,0,261.498
2015-06-07,0.0496,21.1755,0,261.0742
2015-06-08,0.0605,21.1401,0,261.2555
2015-06-09,0.07,21.5275,0,259.2843
2015-06-10,0.0625,21.9533,0,257.1475
2015-06-11,0.0563,22.9149,0,252.4353
2015-06-12,0.0513,23.5328,0,249.4866
2015-06-13,0.0491,23.7526,0,248.4523
2015-06-14,0.0474,23.7292,0,248.5622
2015-06-15,0.0452,24.2291,0,246.2356
2015-06-16,0.0421,24.48,0,245.082
2015-06-17,0.0438,24.0002,0,247.296
2015-06-18,0.0542,23.9052,0,247.7385
2015-06-19,0.052,24.0016,0,247.2897
2015-06-20,0.0477,24.2429,0,246.1717
2015-06-21,0.0453,24.2856,0,245.9748
2015-06-22,0.0412,24.2624,0,246.0819
2015-06-23,0.0384,24.7959,0,243.6429
2015-06-24,0.033,24.1989,0,246.3752
2015-06-25,0.0292,23.8337,0,248.0723
2015-06-26,0.0294,23.8247,0,248.1147
2015-06-27,0.0354,23.1808,0,251.1588
2015-06-28,0.0323,21.4979,0,259.4339
2015-06-29,0.0281,20.8651,0,262.6711
2015-06-30,0.0272,21.5696,0,259.0717
2015-07-01,0.0278,21.6092,0,258.872
2015-07-02,0.0263,21.7601,0,258.1132
2015-07-03,0.0261,21.0793,0,261.5675
2015-07-04,0.0278,21.4879,0,259.4845
2015-07-05,0.0293,21.612,0,258.8579
2015-07-06,0.045,21.9239,0,257.2945
2015-07-07,0.044,22.6157,0,253.885
2015-07-08,0.0408,22.9734,0,252.1533
2015-07-09,0.0392,23.3597,0,250.3067
2015-07-10,0.0333,23.4671,0,249.7974
2015-07-11,0.0312,23.2606,0,250.778
2015-07-12,0.0286,23.0168,0,251.945
2015-07-13,0.0733,22.8192,0,252.8976
2015-07-14,0.07,23.7328,0,248.5451
2015-07-15,0.0578,23.4267,0,249.9888
2015-07-16,0.0474,23.3447,0,250.3779
2015-07-17,0.0428,23.3428,0,250.3868
2015-07-18,0.0421,24.062,0,247.009
2015-07-19,0.0417,24.8528,0,243.3854
2015-07-20,0.0384,25.0281,0,242.5945
2015-07-21,0.0334,24.5648,0,244.6943
2015-07-22,0.0287,23.5753,0,249.286
2015-07-23,0.0256,22.8772,0,252.6172
2015-07-24,0.0244,23.1623,0,251.2474
2015-07-25,0.0229,23.282,0,250.6763
2015-07-26,0.0217,23.5113,0,249.5885
2015-07-27,0.0206,23.6628,0,248.8739
2015-07-28,0.026,23.7101,0,248.6517
2015-07-29,0.026,23.9136,0,247.6992
2015-07-30,0.0247,24.1917,0,246.4084
2015-07-31,0.0222,22.8644,0,252.6791
2015-08-01,0.02,22.4209,0,254.8368
2015-08-02,0.018,21.5301,0,259.2711
2015-08-03,0.0164,21.6954,0,258.4378
2015-08-04,0.0155,22.7536,0,253.2149
2015-08-05,0.0146,22.895,0,252.5313
2015-08-06,0.0134,22.1646,0,256.0991
2015-08-07,0.0134,21.1985,0,260.9565
2015-08-08,0.0129,21.2711,0,260.5858
2015-08-09,0.012,21.6223,0,258.8059
2015-08-10,0.0147,21.6739,0,258.5464
2015-08-11,0.0264,22.2982,0,255.4396
2015-08-12,0.0231,21.8359,0,257.7335
2015-08-13,0.0214,21.2862,0,260.5088
2015-08-14,0.0202,21.4882,0,259.4829
2015-08-15,0.0192,22.1501,0,256.1707
2015-08-16,0.0183,22.3359,0,255.2541
2015-08-17,0.0172,22.6644,0,253.6483
2015-08-18,0.0162,22.6513,0,253.7121
2015-08-19,0.0163,22.9148,0,252.4358
2015-08-20,0.0158,22.8536,0,252.7309
2015-08-21,0.0144,21.4692,0,259.5794
2015-08-22,0.0129,20.774,0,263.1433
2015-08-23,0.0122,21.1417,0,261.2476
2015-08-24,0.0116,21.9014,0,257.4067
2015-08-25,0.0096,20.3653,0,265.2789
2015-08-26,0.0106,19.2399,0,271.323
2015-08-27,0.0117,18.7961,0,273.7739
2015-08-28,0.0111,19.3307,0,270.826
2015-08-29,0.0104,19.587,0,269.4329
2015-08-30,0.0098,19.8975,0,267.7619
2015-08-31,0.0096,20.2428,0,265.9251
2015-09-01,0.0094,20.6805,0,263.6289
2015-09-02,0.0088,21.1692,0,261.1067
2015-09-03,0.0081,20.9055,0,262.4622
2015-09-04,0.0139,20.7429,0,263.3044
2015-09-05,0.0163,21.1856,0,261.0225
2015-09-06,0.0155,20.9239,0,262.3676
2015-09-07,0.0144,20.8824,0,262.5817
2015-09-08,0.0138,21.3457,0,260.2059
2015-09-09,0.0129,21.6798,0,258.5165
2015-09-10,0.0123,21.5729,0,259.0549
2015-09-11,0.0117,20.486,0,264.6448
2015-09-12,0.0107,19.7499,0,268.5539
2015-09-13,0.0092,16.5895,0,286.5725
2015-09-14,0.0073,15.3682,0,294.1244
2015-09-15,0.0062,16.319,0,288.2153
2015-09-16,0.0056,16.9079,0,284.6601
2015-09-17,0.0052,17.144,0,283.2573
2015-09-18,0.0048,17.4777,0,281.2946
2015-09-19,0.0044,17.8454,0,279.1603
2015-09-20,0.0038,18.5862,0,274.947
2015-09-21,0.017,16.8206,0,285.1821
2015-09-22,0.0258,17.4509,0,281.4512
2015-09-23,0.0215,17.8799,0,278.9617
2015-09-24,0.0199,17.738,0,279.7807
2015-09-25,0.0189,17.5876,0,280.6537
2015-09-26,0.034,17.2116,0,282.8577
2015-09-27,0.0656,17.4046,0,281.7226
2015-09-28,0.0666,18.6293,0,274.7058
2015-09-29,0.1264,18.7684,0,273.9282
2015-09-30,0.0928,19.2761,0,271.1244
2015-10-01,0.0796,18.4483,0,275.7227
2015-10-02,0.0868,16.8729,0,284.8692
2015-10-03,0.1068,15.7251,0,291.8811
2015-10-04,0.0939,16.032,0,289.9764
2015-10-05,0.0836,16.0722,0,289.7285
2015-10-06,0.0777,16.228,0,288.7713
2015-10-07,0.0766,17.069,0,283.7017
2015-10-08,0.0758,17.639,0,280.3551
2015-10-09,0.0759,18.0735,0,277.8507
2015-10-10,0.0755,17.1588,0,283.1698
2015-10-11,0.0759,16.6202,0,286.387
2015-10-12,0.0758,16.8934,0,284.7466
2015-10-13,0.0756,17.1578,0,283.1753
2015-10-14,0.075,16.6288,0,286.3354
2015-10-15,0.0788,15.9965,0,290.1958
2015-10-16,0.0796,15.7973,0,291.431
2015-10-17,0.0799,14.5723,0,299.2401
2015-10-18,0.0805,13.5067,0,306.3425
2015-10-19,0.0777,13.2733,0,307.9379
2015-10-20,0.075,13.8145,0,304.2603
2015-10-21,0.0681,14.2932,0,301.0715
2015-10-22,0.0612,14.6509,0,298.7276
2015-10-23,0.0529,15.3637,0,294.1527
2015-10-24,0.0436,14.7369,0,298.1693
2015-10-25,0.0399,14.8684,0,297.3183
2015-10-26,0.0358,13.5647,0,305.9481
2015-10-27,0.0415,12.562,0,312.894
2015-10-28,0.1028,13.8003,0,304.3556
2015-10-29,0.087,13.9667,0,303.2402
2015-10-30,0.0768,12.8684,0,310.7416
2015-10-31,0.0788,12.4428,0,313.738
2015-11-01,0.0796,13.4289,0,306.8729
2015-11-02,0.0756,13.6452,0,305.4022
2015-11-03,0.0747,13.9481,0,303.3641
2015-11-04,0.0689,14.4739,0,299.8839
2015-11-05,0.0674,15.2325,0,294.9857
2015-11-06,0.0628,15.9377,0,290.5594
2015-11-07,0.0585,15.3814,0,294.0409
2015-11-08,0.0529,12.7611,0,311.4925
2015-11-09,0.0603,11.8531,0,317.9753
2015-11-10,0.0825,12.9792,0,309.9703
2015-11-11,0.0772,12.4079,0,313.9864
2015-11-12,0.0733,12.6026,0,312.6073
2015-11-13,0.0684,11.2304,0,322.561
2015-11-14,0.0626,10.1303,0,330.9536
2015-11-15,0.0566,10.12,0,331.0342
2015-11-16,0.0519,10.424,0,328.6761
2015-11-17,0.0478,10.7879,0,325.8915
2015-11-18,0.0494,11.0933,0,323.5865
2015-11-19,0.0962,12.1736,0,315.66
2015-11-20,0.0894,10.1998,0,330.412
2015-11-21,0.0856,9.3934,0,336.7935
2015-11-22,0.0805,9.0635,0,339.4665
2015-11-23,0.0769,7.9865,0,348.4565
2015-11-24,0.0729,8.029,0,348.094
2015-11-25,0.0698,7.9881,0,348.4423
2015-11-26,0.0617,8.6549,0,342.8287
2015-11-27,0.0594,9.2573,0,337.8916
2015-11-28,0.0552,9.838,0,333.2489
2015-11-29,0.0519,10.5486,0,327.7178
2015-11-30,0.0581,9.3825,0,336.881
2015-12-01,0.0936,9.2139,0,338.2432
2015-12-02,0.1007,9.9859,0,332.0837
2015-12-03,0.0898,8.3468,0,345.4028
2015-12-04,0.0863,7.6895,0,351.0082
2015-12-05,0.0841,7.6479,0,351.3687
2015-12-06,0.0842,7.5713,0,352.0336
2015-12-07,0.0838,7.9198,0,349.0263
2015-12-08,0.0816,7.7354,0,350.6124
2015-12-09,0.0791,7.8256,0,349.8352
2015-12-10,0.0783,8.2593,0,346.1403
2015-12-11,0.0748,8.7473,0,342.0634
2015-12-12,0.0732,9.6766,0,334.5277
2015-12-13,0.0709,10.2045,0,330.3758
2015-12-14,0.0704,10.9726,0,324.4944
2015-12-15,0.0675,10.2226,0,330.2348
2015-12-16,0.0644,9.206,0,338.3071
2015-12-17,0.0708,9.5986,0,335.1494
2015-12-18,0.0719,8.3484,0,345.39
2015-12-19,0.068,6.5516,0,361.0944
2015-12-20,0.0647,6.5516,0,361.0942
2015-12-21,0.0629,7.117,0,356.0212
2015-12-22,0.0621,8.1758,0,346.8464
2015-12-23,0.0707,9.1157,0,339.0405
2015-12-24,0.0855,10.2638,0,329.9147
2015-12-25,0.0866,10.7379,0,326.2718
2015-12-26,0.0826,10.9872,0,324.3842
2015-12-27,0.0833,11.4915,0,320.6242
2015-12-28,0.0807,10.7348,0,326.2954
2015-12-29,0.0864,10.0865,0,331.2963
2015-12-30,0.0849,10.3865,0,328.9654
2015-12-31,0.0839,10.0746,0,331.3892
2016-01-01,0.0836,8.3736,0,345.1775
2016-01-02,0.0845,7.035,0,356.7491
2016-01-03,0.0822,6.687,0,359.8676
2016-01-04,0.0805,5.7957,0,368.0738
2016-01-05,0.0774,4.6361,0,379.2397
2016-01-06,0.0746,4.2975,0,382.6096
2016-01-07,0.0708,4.6344,0,379.2564
2016-01-08,0.0679,5.1643,0,374.0831
2016-01-09,0.0689,5.8163,0,367.8798
2016-01-10,0.0808,5.957,0,366.5644
2016-01-11,0.0792,3.9483,0,386.1384
2016-01-12,0.0756,3.9427,0,386.1952
2016-01-13,0.0728,2.9802,0,396.2142
2016-01-14,0.0598,3.8927,0,386.7051
2016-01-15,0.0642,4.0655,0,384.9476
2016-01-16,0.0738,4.5516,0,380.0763
2016-01-17,0.073,3.8679,0,386.9584
2016-01-18,0.0777,2.073,0,406.0634
2016-01-19,0.0757,1.1662,0,416.3224
2016-01-20,0.0552,1.5001,0,412.4957
2016-01-21,0.0541,1.8704,0,408.3189
2016-01-22,0.0637,0.5026,0,424.1055
2016-01-23,0.0897,1.1675,0,416.308
2016-01-24,0.0815,1.768,0,409.4668
2016-01-25,0.0707,2.4299,0,402.1405
2016-01-26,0.0606,2.8754,0,397.3314
2016-01-27,0.0672,2.9135,0,396.9243
2016-01-28,0.0668,2.6972,0,399.2437
2016-01-29,0.062,2.7344,0,398.8434
2016-01-30,0.0553,2.9615,0,396.4137
2016-01-31,0.0601,3.6562,0,389.1321
2016-02-01,0.0659,4.1428,0,384.1659
2016-02-02,0.0864,4.2595,0,382.991
2016-02-03,0.1105,4.8326,0,377.3071
2016-02-04,0.112,4.7739,0,377.8832
2016-02-05,0.1038,3.6344,0,389.3579
2016-02-06,0.0966,3.5177,0,390.566
2016-02-07,0.0952,3.669,0,389.001
2016-02-08,0.0947,3.7322,0,388.3499
2016-02-09,0.0962,3.3526,0,392.2864
2016-02-10,0.0975,2.6154,0,400.1262
2016-02-11,0.0966,2.1606,0,405.0945
2016-02-12,0.0919,2.3648,0,402.8514
2016-02-13,0.0976,1.6834,0,410.4191
2016-02-14,0.094,1.4493,0,413.0746
2016-02-15,0.0917,1.2681,0,415.1485
2016-02-16,0.1196,2.8755,0,397.3303
2016-02-17,0.1061,3.4857,0,390.8982
2016-02-18,0.1003,3.4393,0,391.3817
2016-02-19,0.0954,3.5562,0,390.1662
2016-02-20,0.0984,4.4505,0,381.0803
2016-02-21,0.1044,4.9411,0,376.2468
2016-02-22,0.104,5.1144,0,374.5651
2016-02-23,0.1061,4.9834,0,375.835
2016-02-24,0.1107,5.4616,0,371.2329
2016-02-25,0.1142,4.7351,0,378.2639
2016-02-26,0.1064,4.1118,0,384.4795
2016-02-27,0.1,4.3069,0,382.5155
2016-02-28,0.0976,5.0944,0,374.7586
2016-02-29,0.0989,5.8438,0,367.623
2016-03-01,0.0941,6.2835,0,363.5429
2016-03-02,0.101,5.6229,0,369.7014
2016-03-03,0.0961,4.8774,0,376.8689
2016-03-04,0.0971,5.4841,0,371.0187
2016-03-05,0.095,5.7091,0,368.8882
2016-03-06,0.0953,6.35,0,362.9331
2016-03-07,0.0934,6.8684,0,358.236
2016-03-08,0.0929,8.2564,0,346.1651
2016-03-09,0.0928,9.1978,0,338.3735
2016-03-10,0.0912,10.5923,0,327.3829
2016-03-11,0.0927,11.6582,0,319.3981
2016-03-12,0.0896,12.3223,0,314.5959
2016-03-13,0.0891,12.7292,0,311.716
2016-03-14,0.0955,12.5188,0,313.1997
2016-03-15,0.1042,12.8003,0,311.2178
2016-03-16,0.0994,13.201,0,308.4352
2016-03-17,0.0971,12.6089,0,312.563
2016-03-18,0.0955,12.2765,0,314.9233
2016-03-19,0.0973,11.0137,0,324.1841
2016-03-20,0.0944,10.2145,0,330.2981
2016-03-21,0.1001,9.3072,0,337.4882
2016-03-22,0.0922,9.6113,0,335.0482
2016-03-23,0.0937,10.4727,0,328.3004
2016-03-24,0.0902,11.5394,0,320.2713
2016-03-25,0.0923,12.5502,0,312.9772
2016-03-26,0.0913,11.6489,0,319.4668
2016-03-27,0.0885,11.8479,0,318.0132
2016-03-28,0.0925,12.1549,0,315.7943
2016-03-29,0.0922,11.4064,0,321.2536
2016-03-30,0.0897,11.533,0,320.3181
2016-03-31,0.0874,12.2331,0,315.2333
2016-04-01,0.0919,13.5469,0,306.0691
2016-04-02,0.0905,13.1719,0,308.6362
2016-04-03,0.0915,11.0776,0,323.7043
2016-04-04,0.0892,12.0502,0,316.5479
2016-04-05,0.0914,11.0434,0,323.9609
2016-04-06,0.0874,10.6646,0,326.8303
2016-04-07,0.0901,11.2953,0,322.0777
2016-04-08,0.0897,10.4209,0,328.6994
2016-04-09,0.093,9.2374,0,338.0527
2016-04-10,0.0895,9.3805,0,336.8969
2016-04-11,0.0873,11.153,0,323.1392
2016-04-12,0.089,12.2382,0,315.1967
2016-04-13,0.0879,11.6789,0,319.247
2016-04-14,0.0886,12.0756,0,316.3647
2016-04-15,0.0879,12.3369,0,314.4919
2016-04-16,0.0875,12.822,0,311.0662
2016-04-17,0.0872,13.9155,0,303.5823
2016-04-18,0.0892,15.209,0,295.135
2016-04-19,0.0906,16.1655,0,289.1545
2016-04-20,0.0876,15.9173,0,290.6856
2016-04-21,0.0856,16.1101,0,289.4951
2016-04-22,0.088,16.0229,0,290.0324
2016-04-23,0.0887,15.8649,0,291.0107
2016-04-24,0.0855,15.7583,0,291.6738
2016-04-25,0.0841,16.8129,0,285.2283
2016-04-26,0.0836,17.9462,0,278.5801
2016-04-27,0.0825,18.4481,0,275.7239
2016-04-28,0.081,18.7155,0,274.2234
2016-04-29,0.0796,18.8896,0,273.2545
2016-04-30,0.0758,17.703,0,279.9834
2016-05-01,0.0922,17.0396,0,283.8761
2016-05-02,0.0912,18.2144,0,277.0476
2016-05-03,0.091,18.2074,0,277.0873
2016-05-04,0.0856,17.4121,0,281.6786
2016-05-05,0.0946,15.8171,0,291.3079
2016-05-06,0.0941,15.2221,0,295.052
2016-05-07,0.0883,15.8391,0,291.1712
2016-05-08,0.0864,16.5955,0,286.536
2016-05-09,0.083,16.6799,0,286.0272
2016-05-10,0.0821,17.2726,0,282.4979
2016-05-11,0.0866,17.6679,0,280.187
2016-05-12,0.0857,18.471,0,275.5947
2016-05-13,0.0852,18.6018,0,274.8599
2016-05-14,0.0827,17.6889,0,280.0655
2016-05-15,0.0814,15.6818,0,292.1519
2016-05-16,0.0778,15.3969,0,293.9432
2016-05-17,0.0762,15.855,0,291.0722
2016-05-18,0.0758,15.504,0,293.2676
2016-05-19,0.074,15.6706,0,292.2216
2016-05-20,0.0682,15.6639,0,292.2639
2016-05-21,0.0878,15.9884,0,290.2453
2016-05-22,0.0945,16.0148,0,290.0825
2016-05-23,0.088,16.058,0,289.8158
2016-05-24,0.0842,17.0124,0,284.0376
2016-05-25,0.0812,18.2821,0,276.663
2016-05-26,0.0797,19.6798,0,268.9315
2016-05-27,0.0789,20.8761,0,262.614
2016-05-28,0.0764,21.5776,0,259.0312
2016-05-29,0.0746,20.8071,0,262.9715
2016-05-30,0.0778,20.8669,0,262.662
2016-05-31,0.0781,21.8412,0,257.7069
2016-06-01,0.0744,22.3946,0,254.9661
2016-06-02,0.0686,22.6774,0,253.585
2016-06-03,0.0641,22.7041,0,253.4554
2016-06-04,0.0604,22.9097,0,252.4604
2016-06-05,0.0655,22.8436,0,252.7792
2016-06-06,0.0608,22.2816,0,255.5217
2016-06-07,0.0538,21.7479,0,258.1744
2016-06-08,0.0475,19.9371,0,267.5502
2016-06-09,0.0441,19.6555,0,269.0625
2016-06-10,0.0426,20.4058,0,265.066
2016-06-11,0.0423,21.6308,0,258.7632
2016-06-12,0.041,22.2513,0,255.6707
2016-06-13,0.0376,20.6176,0,263.9569
2016-06-14,0.0351,20.9007,0,262.487
2016-06-15,0.0423,21.3989,0,259.9357
2016-06-16,0.0592,22.4074,0,254.903
2016-06-17,0.0718,22.0341,0,256.7457
2016-06-18,0.0617,21.5642,0,259.099
2016-06-19,0.0514,21.373,0,260.0671
2016-06-20,0.0471,22.0354,0,256.7396
2016-06-21,0.0466,22.691,0,253.5187
2016-06-22,0.0451,22.1401,0,256.2204
2016-06-23,0.0567,21.639,0,258.7216
2016-06-24,0.079,21.7214,0,258.3074
2016-06-25,0.0713,22.134,0,256.2503
2016-06-26,0.0643,22.4497,0,254.6961
2016-06-27,0.0588,22.7982,0,252.999
2016-06-28,0.0551,23.1354,0,251.3761
2016-06-29,0.0477,22.8005,0,252.9877
2016-06-30,0.0452,22.241,0,255.7217
2016-07-01,0.0437,22.9855,0,252.0955
2016-07-02,0.0451,23.0648,0,251.7142
2016-07-03,0.0597,22.3108,0,255.3776
2016-07-04,0.0609,21.8302,0,257.7624
2016-07-05,0.0691,22.5953,0,253.9845
2016-07-06,0.0593,23.238,0,250.8857
2016-07-07,0.0515,23.2465,0,250.8452
2016-07-08,0.0512,22.8238,0,252.8753
2016-07-09,0.0499,22.9566,0,252.2342
2016-07-10,0.0446,22.8457,0,252.7694
2016-07-11,0.042,23.0805,0,251.639
2016-07-12,0.0535,23.427,0,249.9873
2016-07-13,0.0559,23.5585,0,249.3656
2016-07-14,0.0491,24.0268,0,247.1724
2016-07-15,0.0449,24.1681,0,246.5171
2016-07-16,0.043,23.9411,0,247.5711
2016-07-17,0.0411,24.1348,0,246.6716
2016-07-18,0.0401,24.8716,0,243.3002
2016-07-19,0.037,24.641,0,244.3466
2016-07-20,0.0337,24.2403,0,246.1836
2016-07-21,0.0295,24.1845,0,246.4415
2016-07-22,0.0271,24.6363,0,244.3681
2016-07-23,0.0258,24.9166,0,243.0969
2016-07-24,0.0245,25.2974,0,241.3885
2016-07-25,0.0251,25.268,0,241.5198
2016-07-26,0.0268,25.5672,0,240.1906
2016-07-27,0.0296,25.4028,0,240.9191
2016-07-28,0.0338,25.3591,0,241.1138
2016-07-29,0.04,25.0049,0,242.6988
2016-07-30,0.0376,25.4787,0,240.5821
2016-07-31,0.0407,25.2967,0,241.3914
2016-08-01,0.0391,25.2309,0,241.6852
2016-08-02,0.0358,25.2464,0,241.616
2016-08-03,0.0372,24.3258,0,245.7899
2016-08-04,0.0402,23.1733,0,251.1946
2016-08-05,0.0424,23.3716,0,250.2501
2016-08-06,0.044,24.0886,0,246.8854
